,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Holding_Policy_Duration,Reco_Policy_Premium,Response,X1,X2,X3,X4,X5,X6,X7,X8,Age,City_Code_C10-C18,City_Code_C19-C27,City_Code_C28-C36,Holding_Policy_Type_2.0,Holding_Policy_Type_3.0,Holding_Policy_Type_4.0,Reco_Policy_Cat_12-15,Reco_Policy_Cat_16-22,Reco_Policy_Cat_6-11
5156,0,1,0,13,14560.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0,0,0,0,0,1,0,1,0
5157,1,1,0,15,10944.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0,1,0,1,0,0,1,0
5158,1,1,0,15,8004.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,1,0,0,0,1,0
5159,0,1,0,15,16968.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,0,1,0,0,0,0
5160,0,1,0,1,13080.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,1,0,0,0,0,0,0,1,0
5161,1,1,0,10,7452.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0,1,0,0,0,1,0
5162,1,1,0,15,13750.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1,0,0,0,0,0,0,1,0
5163,1,0,1,15,18447.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,1,0,0,0,1,0,0,0,1
5164,1,0,1,15,19012.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.5,0,0,0,0,1,0,0,0,1
5165,1,1,0,1,9872.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,1,0,1,0,0,0,0
5166,1,0,1,3,28305.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,0,0,0,1,0,0,1,0,0
5167,0,1,0,7,23580.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,0,1,0,0,0
5168,1,1,0,11,11980.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,1,0,0,0,1
5169,1,1,0,4,16940.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0,0,0,0,0,0,0,0,0
5170,1,1,0,4,15384.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0,0,0,0,1,0,0,1,0
5171,0,1,0,15,9424.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,0,1,0,0,0,1,0
5172,0,1,0,15,10048.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,0,0,1,0,0,0,0
5173,0,1,0,15,9226.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0,1,0,0,1,0,0,1,0
5174,0,1,0,1,7440.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,1,0,0,1,0,0,1,0
5175,1,0,1,15,20097.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.5,0,0,0,0,1,0,0,1,0
5176,0,0,0,15,13860.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,1,0,0,1,0,0,1,0
5177,1,0,1,2,21153.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.5,1,0,0,0,1,0,0,1,0
5178,1,1,0,15,11320.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0,0,0,0,0,0,0,1,0
5179,0,1,0,15,10160.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,1,0,0,1,0
5180,1,1,0,15,13860.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,0,0,0,0,1,0,0,1,0
5181,1,1,0,15,9424.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,0,1,0,0,1,0
5182,0,1,0,3,19860.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0,0,0,0,0,0,0,0,1
5183,1,0,1,5,20736.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.5,0,1,0,0,1,0,0,0,0
5184,1,1,0,9,10692.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0,0,0,1,0,0,0,0,1
5185,0,1,0,6,11500.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0,0,0,0,1,0,1,0,0
5186,0,1,0,15,13032.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,1,0,0,0,1,0,0,1,0
5187,1,1,0,15,25704.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,1,0,0,0,1,0,0,1,0
5188,0,1,0,15,5448.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,1,0,0,1,0
5189,1,1,0,3,17276.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,0,0,1,0,0
5190,0,1,0,15,10928.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,1,0,0,1,0,0,0,0
5191,1,1,0,8,18810.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0,0,0,0,1,0,0,1,0
5192,0,1,0,1,20730.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,1,0,0,0,0,0,0,1,0
5193,0,1,0,15,8280.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0
5194,0,0,1,1,24729.6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.5,0,1,0,0,0,0,1,0,0
5195,0,1,0,2,9248.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,0,0,0,1,0,0
5196,1,1,0,15,6010.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,1,0,0,1,0,0,1,0
5197,0,1,0,1,10384.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,0,0,0,0,0
5198,1,1,0,4,11408.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0,0,0,0,1,0,0,1,0
5199,1,1,0,3,13560.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,0,0,0,0,0,0,0,1,0
5200,0,1,0,8,7932.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,1,0,0,0,1,0
5201,1,0,0,1,17388.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.5,1,0,0,0,0,0,0,0,0
5202,0,1,0,2,12078.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0,0,0,0,0,0,0,1
5203,1,1,0,3,18840.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1,0,0,0,1,0,0,0,1
5204,0,1,0,15,9940.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,1,0,0,1,0
5205,0,1,0,1,6800.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0,0,0,0,0,1,0,1,0
5206,1,1,0,1,5264.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,0,0,0,0,0
5207,1,1,0,10,15418.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0,0,0,0,0,0,0,0,1
5208,0,1,0,2,12726.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0,0,0,0,0,0,0,0,1
5209,1,1,0,15,12060.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0,0,0,0,1,0,0,1,0
5210,0,0,1,9,21571.2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0,0,0,0,0,0,0,1,0
5211,1,1,0,15,18030.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,1,0,0,1,0
5212,1,1,0,1,10176.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0,1,0,0,0,0,1,0
5213,0,1,0,4,20576.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1,0,0,1,0,0,0,1,0
5214,0,1,0,15,3972.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,1,0,0,0,1
5215,1,1,0,3,15552.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0,0,0,0,1,0,0,1,0
5216,0,1,0,15,15480.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,0,0,0,0,0,1,0
5217,1,1,0,1,16250.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0,0,0,0,1,0,0,1,0
5218,0,1,0,15,21168.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,1,0,1,0,0
5219,1,0,1,8,28896.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,0,1,0,0,0,1,0,1,0
5220,1,1,0,3,12096.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,1,0,0,0,0
5221,1,1,0,5,20340.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,0,1,1,0,0
5222,0,1,0,15,12700.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,0,0,0,0,1,0,1,0,0
5223,1,1,0,7,14280.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,0,0,0,0,1,0,0
5224,1,1,0,15,15904.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,0,1,0,0,1,0,0,0,0
5225,0,1,0,15,8328.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0,0,1,0,0,1,0
5226,1,0,0,15,16056.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0,0,0,0,1,0,0,1,0
5227,1,1,0,5,9664.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,1,0,0,1,0,0
5228,0,1,0,15,11574.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
5229,1,0,1,15,15800.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.5,0,1,0,0,1,0,0,0,0
5230,1,1,0,1,4968.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,0,0,1,0,1,0
5231,1,1,0,15,9562.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,1,0,0,1,0
5232,0,1,0,15,9492.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1,0,1,0,0,0,1
5233,0,1,0,15,4248.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,0,1,0
5234,0,1,0,1,5488.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,0,0,1,0
5235,1,1,0,15,8172.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0,0,0,1,0,0,1,0
5236,0,1,0,8,12160.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,1,0,0,1,0,0,1,0
5237,1,1,0,5,24814.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,0,0
5238,1,0,1,15,9936.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,0,1,0
5239,1,0,0,15,27048.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0,0,0,0,1,0,0,1,0
5240,0,1,0,15,2744.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,1,0,1,0,0
5241,1,1,0,1,11900.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,0,0,0,0,0,0,0
5242,0,1,0,15,8028.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,1,0,0,1,0
5243,0,1,0,15,9520.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,1,0,0,0,0
5244,1,1,0,3,10980.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0,1,0,1,0
5245,1,1,0,12,15216.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0,0,0,0,1,0,0,1,0
5246,1,1,0,15,20992.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0,0,0,0,1,0,0,1,0
5247,1,1,0,2,15184.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,0,0,0,0,0,0,0,1,0
5248,0,1,0,15,12140.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,1,0,0,1,0,0,0,1
5249,1,1,0,2,11898.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,1,0,0,0,1,0
5250,0,1,0,5,12540.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,0,1,0,0,0,1,0
5251,1,1,0,15,14808.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0,0,0,0,1,0,0,1,0
5252,1,1,0,15,13508.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0,0,0,0,1,0,0,1,0
5253,0,1,0,15,6950.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0,1,0,0,0,0
5254,0,1,0,15,11106.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,0,0,1,0,0,1,0
5255,0,1,0,15,11088.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,0,1,0
5256,0,1,0,15,15340.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0,0,0,0,1,0,0,1,0
5257,0,1,0,15,16276.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0,0,0,1,0,0,0,0
5258,0,1,0,15,9664.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1,0,0,0,1,0,0,1,0
5259,1,1,0,5,14920.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,0,0,0,0,1,0,0,1,0
5260,0,1,0,3,6996.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,0,0,0,1,0,1,0
5261,0,1,0,15,6948.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,0,1,0,0,0,0
5262,1,1,0,1,9728.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,1,0,1,0,0
5263,0,1,0,2,9100.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,0,0,1,0,1,0
5264,0,1,0,4,10576.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0,0,0,0,1,0,1,0
5265,0,1,0,3,9664.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0,0,0,0,0,0,1,0,0
5266,1,0,1,6,30688.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.5,0,0,0,0,0,0,0,1,0
5267,1,1,0,15,4728.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1,0,0,0,1,0,0,1,0
5268,0,1,0,7,13520.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,0,0,0,0,0
5269,1,1,0,15,15548.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0,0,0,0,1,0,0,1,0
5270,1,1,0,15,19410.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0,0,0,0,1,0,0,0,1
5271,1,1,0,15,6720.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0
5272,1,1,0,15,7056.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,1,0,0,1,0,1,0,0
5273,0,1,0,15,5112.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,1,0,0,1,0
5274,0,1,0,15,8832.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,1,0,0,1,0
5275,1,1,0,6,12132.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,0,0,0,0,0,1,0,1,0
5276,0,1,0,15,11264.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,1,0,0,1,0
5277,0,1,0,15,16692.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1,0,0,0,1,0,1,0,0
5278,0,0,1,15,10130.4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.5,0,0,0,0,1,0,0,1,0
5279,1,0,1,15,20711.6,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.5,0,1,0,0,1,0,0,0,1
5280,1,1,0,6,14736.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0,0,0,0,1,0,0,1,0
5281,1,1,0,15,13640.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0,0,0,0,0,0,0,1,0
5282,0,1,0,15,13178.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0,0,0,0,1,0,0,0,0
5283,1,0,0,15,30598.4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,1,0,1,0,0,0,1
5284,1,1,0,15,8232.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,1,0,0,0,0
5285,0,1,0,15,7938.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0,1,0,0,1,0,0,0,0
5286,1,1,0,15,18564.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0,0,0,0,1,0,0,0,0
5287,1,0,1,15,18141.2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.5,0,1,0,0,0,1,0,1,0
5288,0,1,0,15,7764.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,1,0
5289,1,1,0,1,20256.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0,0,0,1,0,0,0,1,0
5290,0,1,0,15,5120.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,1
5291,0,0,1,3,11970.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0,0,0,0,0,0,0,1,0
5292,0,1,0,15,4928.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1,0,0,0,1,0,0,0,1
5293,1,1,0,15,22270.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,1,0
5294,1,0,1,3,31257.4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0,0,0,0,0,1,0,1,0
5295,1,0,1,15,15750.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,1,0,0,1,0
5296,1,1,0,15,11196.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,1,0,0,1,0
5297,0,1,0,2,17276.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0,0,0,0,0,0,1,0,0
5298,0,1,0,8,16772.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,1,0,0,0,1,0
5299,0,1,0,15,10656.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,1,0,0,0,0
5300,1,1,0,6,10944.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0,0,0,0,1,0,0,1,0
5301,0,1,0,15,9360.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,0,0,1,0,0,1,0
5302,1,0,0,10,17161.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.5,1,0,0,0,0,1,0,1,0
5303,0,1,0,5,7716.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,1,0,0,1,0,0,0,1,0
5304,1,1,0,15,17654.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0,0,0,0,1,0,0,1,0
5305,0,1,0,15,9936.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1,0,0,0,1,0,0,1,0
5306,1,1,0,7,16830.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1,0,0,1,0,0,0,1,0
5307,1,1,0,15,18690.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0,0,0,0,1,0,0,0,1
5308,1,1,0,1,17394.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,0,1,0
5309,0,1,0,15,8568.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1,0,1,0,0,1,0
5310,0,1,0,15,5072.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,1,0,0,1,0
5311,1,0,1,3,22211.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0,0,0,0,1,0,0,1,0
5312,1,0,1,1,12465.6,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,1,0,0,0,1,0,0,1,0
5313,1,0,1,13,12073.6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0,0,0,1,0,0,0,1
5314,1,1,0,3,22688.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,1,0,0,0,1,0
5315,1,0,1,15,21152.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0,0,0,0,1,0,0,1,0
5316,0,1,0,2,11136.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,0,0,1,0
5317,1,0,0,10,23830.4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,1,0,0,0,0,0,0,1,0
5318,0,1,0,1,13376.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,1,0,0,0,0,0
5319,0,1,0,15,7440.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,0,0,1,0,0,1,0
5320,0,1,0,4,7308.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1,0,0,0,0,1,0,0,1
5321,0,1,0,3,6680.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,0,1,0,1,0
5322,1,1,0,15,7154.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1,0,0,0,1,0,0,0,0
5323,0,1,0,15,6550.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1,0,1,0,0,0,1
5324,1,0,1,15,31116.8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0,0,0,0,0,1,0,1,0
5325,1,0,0,15,23696.4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0,1,0,1,0,0
5326,1,1,0,14,17910.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1,0,0,1,0,0,0,0,0
5327,1,1,0,12,11840.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,0,1,0,0,1,0,1,0,0
5328,1,1,0,4,15960.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0,0,0,0,1,0,0,0,0
5329,1,1,0,3,22048.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0,0,0,0,0,0,0,1,0
5330,1,0,1,1,25048.8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,0,0,0,0,0,1,0,0,1
5331,1,1,0,15,7164.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,1,0,0,0,1
5332,1,1,0,15,14616.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0,0,0,0,1,0,1,0,0
5333,1,0,1,9,27014.4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59.5,0,0,0,0,1,0,0,1,0
5334,1,1,0,5,8470.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0,1,0,0,1,0,0,0,1
5335,1,1,0,6,12340.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1,0,0,0,0,1,0,0,0
5336,0,1,0,15,7788.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1,0,0,0,1,0,0,1,0
5337,0,1,0,15,20332.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,1,0,0,0,0
5338,0,1,0,14,14712.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0,1,0,0,1,0,1,0,0
5339,1,1,0,15,21952.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0,0,0,0,1,0,0,1,0
5340,0,1,0,15,10836.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,1,0,0,1,0,0,0,0
5341,1,0,0,15,12516.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1,0,0,0,1,0,0,0,0
5342,1,1,0,15,11900.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,1,0,0,0,1,0,0,1,0
5343,1,1,0,15,18420.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0,0,0,0,1,0,0,1,0
5344,1,0,1,3,17332.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.5,0,0,0,0,0,0,0,1,0
5345,0,1,0,15,10422.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,0,1,0,0,0,0
5346,0,0,1,15,18720.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,0,0,0,0,1,0,0,1,0
